# Rohdump RP25e Telemetrie | Modus: callback | 954 von 954 Nachrichten
# lfd | t_s | n | Codepoints | Hex(Latin1) | Hex(UTF8) | ASCII

   164   4.1578   2  [34 1]  L1: 22 01  U8: 22 01  |".|
   165   4.1643   0  []  L1: 00  U8: 00  ||
   166   4.2059   0  []  L1: 00  U8: 00  ||
   167   4.2266   2  [23 1]  L1: 17 01  U8: 17 01  |..|
   168   4.2308   2  [23 1]  L1: 17 01  U8: 17 01  |..|
   169   4.2426   2  [21 1]  L1: 15 01  U8: 15 01  |..|
   170   4.2735   2  [21 1]  L1: 15 01  U8: 15 01  |..|
   171   4.3093   0  []  L1: 00  U8: 00  ||
   172   4.3121   0  []  L1: 00  U8: 00  ||
   173   4.3307   0  []  L1: 00  U8: 00  ||
   174   4.3342   2  [21 1]  L1: 15 01  U8: 15 01  |..|
   175   4.3668   2  [38 5]  L1: 26 05  U8: 26 05  |&.|
   176   4.3827   0  []  L1: 00  U8: 00  ||
   177   4.4070   2  [17 5]  L1: 11 05  U8: 11 05  |..|
   178   4.4517   0  []  L1: 00  U8: 00  ||
   179   4.4742   0  []  L1: 00  U8: 00  ||
   180   4.4770   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   181   4.4855   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   182   4.5470   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   183   4.5498   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   184   4.5527   2  [3 1]  L1: 03 01  U8: 03 01  |..|
   185   4.5613   0  []  L1: 00  U8: 00  ||
   186   4.5816   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   187   4.6294   2  [78 2]  L1: 4E 02  U8: 4E 02  |N.|
   188   4.6326   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   189   4.6531   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   190   4.6809   2  [83 2]  L1: 53 02  U8: 53 02  |S.|
   191   4.6925   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   192   4.7013   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   193   4.7178   2  [100 2]  L1: 64 02  U8: 64 02  |d.|
   194   4.7448   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   195   4.7984   2  [100 2]  L1: 64 02  U8: 64 02  |d.|
   196   4.8013   2  [100 2]  L1: 64 02  U8: 64 02  |d.|
   197   4.8344   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   198   4.8470   0  []  L1: 00  U8: 00  ||
   199   4.8498   0  []  L1: 00  U8: 00  ||
   200   4.8635   0  []  L1: 00  U8: 00  ||
   201   4.9164   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   202   4.9192   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   203   4.9363   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   204   4.9658   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   205   4.9901   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   206   4.9929   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   207   4.9956   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   208   5.0403   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   209   5.0436   2  [64 2]  L1: 40 02  U8: 40 02  |@.|
   210   5.0655   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   211   5.1135   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   212   5.1167   2  [84 2]  L1: 54 02  U8: 54 02  |T.|
   213   5.1381   2  [36 1]  L1: 24 01  U8: 24 01  |$.|
   214   5.1741   2  [89 2]  L1: 59 02  U8: 59 02  |Y.|
   215   5.1774   2  [64 2]  L1: 40 02  U8: 40 02  |@.|
   216   5.1950   2  [32 1]  L1: 20 01  U8: 20 01  | .|
   217   5.1982   2  [80 2]  L1: 50 02  U8: 50 02  |P.|
   218   5.2347   2  [37 1]  L1: 25 01  U8: 25 01  |%.|
   219   5.2613   2  [64 2]  L1: 40 02  U8: 40 02  |@.|
   220   5.2650   2  [33 1]  L1: 21 01  U8: 21 01  |!.|
   221   5.3446   2  [36 1]  L1: 24 01  U8: 24 01  |$.|
   222   5.3492   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   223   5.3536   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   224   5.3731   2  [33 1]  L1: 21 01  U8: 21 01  |!.|
   225   5.3897   0  []  L1: 00  U8: 00  ||
   226   5.4144   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   227   5.4171   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   228   5.4347   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   229   5.4603   2  [89 2]  L1: 59 02  U8: 59 02  |Y.|
   230   5.4889   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   231   5.4917   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   232   5.5105   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   233   5.5562   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   234   5.5590   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   235   5.5809   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   236   5.6036   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   237   5.6073   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   238   5.6459   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   239   5.6649   2  [18 2]  L1: 12 02  U8: 12 02  |..|
   240   5.6799   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   241   5.6914   2  [20 1]  L1: 14 01  U8: 14 01  |..|
   242   5.7286   0  []  L1: 00  U8: 00  ||
   243   5.7457   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   244   5.7728   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   245   5.7757   0  []  L1: 00  U8: 00  ||
   246   5.7987   0  []  L1: 00  U8: 00  ||
   247   5.8178   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   248   5.8462   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   249   5.8489   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   250   5.8515   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   251   5.8923   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   252   5.9194   2  [38 5]  L1: 26 05  U8: 26 05  |&.|
   253   5.9558   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   254   5.9837   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   255   5.9863   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   256   6.0007   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   257   6.0095   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   258   6.0332   0  []  L1: 00  U8: 00  ||
   259   6.0694   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   260   6.0936   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   261   6.0964   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   262   6.0991   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   263   6.1678   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   264   6.1708   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   265   6.1911   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   266   6.2142   2  [100 2]  L1: 64 02  U8: 64 02  |d.|
   267   6.2289   2  [100 2]  L1: 64 02  U8: 64 02  |d.|
   268   6.2316   2  [100 2]  L1: 64 02  U8: 64 02  |d.|
   269   6.2450   2  [3 1]  L1: 03 01  U8: 03 01  |..|
   270   6.2925   2  [100 2]  L1: 64 02  U8: 64 02  |d.|
   271   6.2957   2  [100 2]  L1: 64 02  U8: 64 02  |d.|
   272   6.3140   2  [33 5]  L1: 21 05  U8: 21 05  |!.|
   273   6.3598   0  []  L1: 00  U8: 00  ||
   274   6.3626   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   275   6.3835   2  [78 2]  L1: 4E 02  U8: 4E 02  |N.|
   276   6.4113   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   277   6.4140   2  [2 2]  L1: 02 02  U8: 02 02  |..|
   278   6.4352   2  [78 2]  L1: 4E 02  U8: 4E 02  |N.|
   279   6.4702   2  [78 2]  L1: 4E 02  U8: 4E 02  |N.|
   280   6.4736   2  [78 2]  L1: 4E 02  U8: 4E 02  |N.|
   281   6.4894   2  [78 2]  L1: 4E 02  U8: 4E 02  |N.|
   282   6.5282   2  [78 2]  L1: 4E 02  U8: 4E 02  |N.|
   283   6.5426   2  [78 2]  L1: 4E 02  U8: 4E 02  |N.|
   284   6.5540   2  [16 2]  L1: 10 02  U8: 10 02  |..|
   285   6.5783   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   286   6.6102   2  [78 2]  L1: 4E 02  U8: 4E 02  |N.|
   287   6.6329   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   288   6.6365   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   289   6.6620   2  [16 2]  L1: 10 02  U8: 10 02  |..|
   290   6.6830   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   291   6.6867   2  [77 2]  L1: 4D 02  U8: 4D 02  |M.|
   292   6.7089   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   293   6.7343   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   294   6.7593   2  [77 2]  L1: 4D 02  U8: 4D 02  |M.|
   295   6.7873   2  [36 5]  L1: 24 05  U8: 24 05  |$.|
   296   6.8005   2  [35 7]  L1: 23 07  U8: 23 07  |#.|
   297   6.8192   0  []  L1: 00  U8: 00  ||
   298   6.8553   2  [35 5]  L1: 23 05  U8: 23 05  |#.|
   299   6.8581   2  [77 2]  L1: 4D 02  U8: 4D 02  |M.|
   300   6.8777   2  [77 2]  L1: 4D 02  U8: 4D 02  |M.|
   301   6.9326   2  [77 2]  L1: 4D 02  U8: 4D 02  |M.|
   302   6.9356   2  [77 2]  L1: 4D 02  U8: 4D 02  |M.|
   303   6.9523   0  []  L1: 00  U8: 00  ||
   304   6.9557   2  [78 2]  L1: 4E 02  U8: 4E 02  |N.|
   305   7.0053   2  [77 2]  L1: 4D 02  U8: 4D 02  |M.|
   306   7.0092   2  [77 2]  L1: 4D 02  U8: 4D 02  |M.|
   307   7.0292   2  [77 2]  L1: 4D 02  U8: 4D 02  |M.|
   308   7.0758   2  [77 2]  L1: 4D 02  U8: 4D 02  |M.|
   309   7.0796   2  [77 2]  L1: 4D 02  U8: 4D 02  |M.|
   310   7.0902   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   311   7.1072   2  [78 2]  L1: 4E 02  U8: 4E 02  |N.|
   312   7.1246   2  [79 2]  L1: 4F 02  U8: 4F 02  |O.|
   313   7.1564   2  [77 2]  L1: 4D 02  U8: 4D 02  |M.|
   314   7.1703   2  [83 2]  L1: 53 02  U8: 53 02  |S.|
   315   7.1806   2  [24 1]  L1: 18 01  U8: 18 01  |..|
   316   7.2064   0  []  L1: 00  U8: 00  ||
   317   7.2335   0  []  L1: 00  U8: 00  ||
   318   7.2452   0  []  L1: 00  U8: 00  ||
   319   7.2603   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   320   7.2860   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   321   7.3142   2  [9 7]  L1: 09 07  U8: 09 07  |..|
   322   7.3401   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   323   7.3884   2  [21 1]  L1: 15 01  U8: 15 01  |..|
   324   7.4072   0  []  L1: 00  U8: 00  ||
   325   7.4207   0  []  L1: 00  U8: 00  ||
   326   7.4238   0  []  L1: 00  U8: 00  ||
   327   7.4371   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   328   7.4401   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   329   7.5027   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   330   7.5057   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   331   7.5256   2  [21 1]  L1: 15 01  U8: 15 01  |..|
   332   7.5284   2  [38 5]  L1: 26 05  U8: 26 05  |&.|
   333   7.5458   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   334   7.5755   2  [65533 1]  L1: FF 01  U8: EF BF BD 01  |..|
   335   7.5971   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   336   7.6543   2  [3 1]  L1: 03 01  U8: 03 01  |..|
   337   7.6743   2  [3 1]  L1: 03 01  U8: 03 01  |..|
   338   7.6775   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   339   7.6804   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   340   7.6832   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   341   7.7326   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   342   7.7489   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   343   7.7519   2  [64 2]  L1: 40 02  U8: 40 02  |@.|
   344   7.7964   2  [100 2]  L1: 64 02  U8: 64 02  |d.|
   345   7.8211   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   346   7.8238   2  [8 7]  L1: 08 07  U8: 08 07  |..|
   347   7.8380   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   348   7.8466   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   349   7.8492   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   350   7.9104   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   351   7.9130   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   352   7.9318   2  [33 5]  L1: 21 05  U8: 21 05  |!.|
   353   7.9633   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   354   7.9848   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   355   7.9879   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   356   8.0014   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   357   8.0487   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   358   8.0514   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   359   8.0541   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   360   8.0721   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   361   8.1132   0  []  L1: 00  U8: 00  ||
   362   8.1331   0  []  L1: 00  U8: 00  ||
   363   8.1568   0  []  L1: 00  U8: 00  ||
   364   8.1598   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   365   8.1975   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   366   8.2106   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   367   8.2343   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   368   8.2725   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   369   8.2754   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   370   8.2983   2  [12 7]  L1: 0C 07  U8: 0C 07  |..|
   371   8.3189   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   372   8.3216   2  [34 5]  L1: 22 05  U8: 22 05  |".|
   373   8.3314   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   374   8.3740   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   375   8.3972   2  [35 5]  L1: 23 05  U8: 23 05  |#.|
   376   8.4003   0  []  L1: 00  U8: 00  ||
   377   8.4091   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   378   8.4653   0  []  L1: 00  U8: 00  ||
   379   8.4682   0  []  L1: 00  U8: 00  ||
   380   8.4781   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   381   8.5361   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   382   8.5392   2  [83 2]  L1: 53 02  U8: 53 02  |S.|
   383   8.5484   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   384   8.5934   2  [18 5]  L1: 12 05  U8: 12 05  |..|
   385   8.5963   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
   386   8.6174   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   387   8.6474   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   388   8.6501   0  []  L1: 00  U8: 00  ||
   389   8.6527   2  [18 5]  L1: 12 05  U8: 12 05  |..|
   390   8.6989   2  [64 2]  L1: 40 02  U8: 40 02  |@.|
   391   8.7019   0  []  L1: 00  U8: 00  ||
   392   8.7230   0  []  L1: 00  U8: 00  ||
   393   8.7757   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   394   8.7785   2  [18 5]  L1: 12 05  U8: 12 05  |..|
   395   8.7961   2  [64 2]  L1: 40 02  U8: 40 02  |@.|
   396   8.8319   2  [64 2]  L1: 40 02  U8: 40 02  |@.|
   397   8.8596   2  [64 2]  L1: 40 02  U8: 40 02  |@.|
   398   8.8623   2  [64 2]  L1: 40 02  U8: 40 02  |@.|
   399   8.8788   2  [18 5]  L1: 12 05  U8: 12 05  |..|
   400   8.8877   2  [18 2]  L1: 12 02  U8: 12 02  |..|
   401   8.9251   2  [77 2]  L1: 4D 02  U8: 4D 02  |M.|
   402   8.9473   2  [36 1]  L1: 24 01  U8: 24 01  |$.|
   403   8.9509   2  [37 1]  L1: 25 01  U8: 25 01  |%.|
   404   8.9751   2  [80 2]  L1: 50 02  U8: 50 02  |P.|
   405   9.0030   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   406   9.0252   0  []  L1: 00  U8: 00  ||
   407   9.0444   0  []  L1: 00  U8: 00  ||
   408   9.0684   0  []  L1: 00  U8: 00  ||
   409   9.0837   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   410   9.1045   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   411   9.1145   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   412   9.1334   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   413   9.1800   2  [99 2]  L1: 63 02  U8: 63 02  |c.|
   414   9.1889   0  []  L1: 00  U8: 00  ||
   415   9.2006   2  [100 2]  L1: 64 02  U8: 64 02  |d.|
   416   9.2285   2  [100 2]  L1: 64 02  U8: 64 02  |d.|
   417   9.2508   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   418   9.2647   2  [65 2]  L1: 41 02  U8: 41 02  |A.|
   419   9.2741   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   420   9.2780   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   421   9.3187   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   422   9.3505   2  [65533 2]  L1: FF 02  U8: EF BF BD 02  |..|
   423   9.3740   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   424   9.3967   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   425   9.4000   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   426   9.4035   2  [3 1]  L1: 03 01  U8: 03 01  |..|
   427   9.4395   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   428   9.4483   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   429   9.4616   2  [33 5]  L1: 21 05  U8: 21 05  |!.|
   430   9.4892   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   431   9.5072   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   432   9.5327   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   433   9.5683   0  []  L1: 00  U8: 00  ||
   434   9.5837   0  []  L1: 00  U8: 00  ||
   435   9.5865   0  []  L1: 00  U8: 00  ||
   436   9.6000   2  [1 2]  L1: 01 02  U8: 01 02  |..|
   437   9.6495   0  []  L1: 00  U8: 00  ||
   438   9.6666   2  [65 2]  L1: 41 02  U8: 41 02  |A.|
   439   9.6902   0  []  L1: 00  U8: 00  ||
   440   9.7261   2  [16 2]  L1: 10 02  U8: 10 02  |..|
   441   9.7292   0  []  L1: 00  U8: 00  ||
   442   9.7616   0  []  L1: 00  U8: 00  ||
   443   9.7701   2  [65 2]  L1: 41 02  U8: 41 02  |A.|
   444   9.7982   0  []  L1: 00  U8: 00  ||
   445   9.8009   2  [12 7]  L1: 0C 07  U8: 0C 07  |..|
   446   9.8038   2  [11 7]  L1: 0B 07  U8: 0B 07  |..|
   447   9.8637   2  [1 5]  L1: 01 05  U8: 01 05  |..|
   448   9.8744   2  [68 2]  L1: 44 02  U8: 44 02  |D.|
